spelling,count,looks_polish,locations
Grawerzyna,1,True,example.txt:29787
Graybyerzum,1,True,example.txt:19787
Gregiec,1,False,example.txt:27903
Gregoroska,1,False,example.txt:6932
Gregorowicz,2,True,example.txt:13435; example.txt:14364
Gregorowska,1,False,example.txt:28938
Gregrowa,1,False,example.txt:13718
Gregrowic,1,False,example.txt:7985
Gregrowsc,1,False,example.txt:44739
Greislo,1,False,example.txt:20877
Grembka,1,False,example.txt:51616
Gremigi,1,False,example.txt:37570
Grenusni,1,False,example.txt:41165
Greuzyna,1,False,example.txt:29742
Grinwalt,2,False,example.txt:36572; example.txt:45994
Grislonem,1,False,example.txt:3512
Groaskiem,1,False,example.txt:22218
Groaskio,1,False,example.txt:22220
Grochobernii,1,False,example.txt:44403
Grocziciorum,1,True,example.txt:9886
Grodeciae,1,False,example.txt:24952
Grodecii,1,False,example.txt:5092
Grodecten,1,False,example.txt:2955
Grodinczyla,1,True,example.txt:43856
Grodzicki,2,True,example.txt:3144; example.txt:45948
Grodzickich,1,True,example.txt:8387
Grodzickiego,2,True,example.txt:7805; example.txt:38547
Grodzkich,1,True,example.txt:30236
Grodzkiem,2,True,example.txt:30451; example.txt:30575
Grodzkiey,1,True,example.txt:8039
Grodzmisky,1,True,example.txt:46783
Grodzschio,1,True,example.txt:19815
Groloczy,1,True,example.txt:24704
Gromefieniem,1,False,example.txt:17259
Gromimoth,1,False,example.txt:22495
Grosakowa,1,False,example.txt:18863
Groswajer,2,False,example.txt:2741; example.txt:2748
Groszami,1,True,example.txt:26102
Groszhema,1,True,example.txt:14129
Grozothenski,1,False,example.txt:27254
Gruncarz,1,True,example.txt:18193
Gruntarz,1,True,example.txt:18195
Gruszeczski,1,True,example.txt:36091
Gryczana,1,True,example.txt:44850
Gryff,1,False,example.txt:22287
Gryffowa,1,False,example.txt:22286
Gryfza,1,False,example.txt:24391
Grymas,1,False,example.txt:6744
Gryswacu,1,False,example.txt:22284
Gryzlo,1,False,example.txt:32735
Grzebiemiarze,1,True,example.txt:33012
Grzebien,1,True,example.txt:36279
Grzeczkowa,1,True,example.txt:19492
Grzecznowicz,1,True,example.txt:19495
Grzegorza,2,True,example.txt:3955; example.txt:10849
Grzegorzowi,2,True,example.txt:23293; example.txt:41482
Grzemaki,1,True,example.txt:33047
Grzesha,2,True,example.txt:26101; example.txt:26105
Grzesiewa,1,True,example.txt:48404
Grzeska,2,True,example.txt:26016; example.txt:26022
Grzesko,1,True,example.txt:48406
Grzesyna,1,True,example.txt:8352
Grzeszyna,1,True,example.txt:29884
Gręczyn,1,True,example.txt:8382
Guardia,1,False,example.txt:40696
Guberlskiego,1,False,example.txt:12855
Gucheterowska,1,False,example.txt:19714
Guiniel,1,False,example.txt:24372
Guiteczno,1,True,example.txt:3574
Gulmishki,2,False,example.txt:125; example.txt:134
Gulmiskie,2,False,example.txt:1058; example.txt:1062
Guswek,1,False,example.txt:36151
Guteterowska,1,False,example.txt:1909
Gutheterowskim,1,False,example.txt:13027
Guthetherxorosska,2,False,example.txt:13921; example.txt:13935
Guttekovodska,1,False,example.txt:9613
Gutterowska,1,False,example.txt:9572
Guzikow,1,False,example.txt:33002
Guzinskiego,1,False,example.txt:41699
Gwaskorowic,2,False,example.txt:20589; example.txt:20590
Gweliskony,2,False,example.txt:36254; example.txt:36254
Gwierna,1,False,example.txt:38160
Gyzownyis,1,False,example.txt:14130
Gzarowski,1,False,example.txt:13085
Gzegorzowska,1,True,example.txt:6969
Gzeworka,1,False,example.txt:28410
Gziemno,1,False,example.txt:13834
Gąszeczki,1,True,example.txt:32355
Gąsziorek,1,True,example.txt:27555
Gładyszowa,1,True,example.txt:8207
Głorchonsskim,1,True,example.txt:15934
Głowaczys,1,True,example.txt:40505
Głowczyn,1,True,example.txt:11941
Głowszyna,1,True,example.txt:11941
Gżebyłojm,1,True,example.txt:22512
Habellon,1,False,example.txt:36262
Habititer,1,False,example.txt:6744
Haczlowa,1,True,example.txt:10114
Haczulnia,1,True,example.txt:11409
Halewskiey,1,False,example.txt:51815
Halshe,2,False,example.txt:50795; example.txt:50803
Halszine,1,True,example.txt:50791
Hamalowa,1,False,example.txt:25433
Hamcundo,1,False,example.txt:52763
Hamesio,1,False,example.txt:40846
Hamlikowi,1,False,example.txt:41482
Hamlowna,2,False,example.txt:10092; example.txt:10103
Hamussi,1,False,example.txt:9270
Hamussowskam,1,False,example.txt:47477
Hanczowska,1,True,example.txt:4527
Handliowski,1,False,example.txt:31665
Handlowne,1,False,example.txt:37672
Handslokowicz,1,True,example.txt:20753
Haniczonski,2,True,example.txt:17971; example.txt:17974
Haniszem,1,True,example.txt:36299
Hanlionsohi,1,False,example.txt:35907
Hannissio,1,False,example.txt:9239
Hantwoss,1,False,example.txt:12191
Hanusowskoloconska,1,False,example.txt:32957
Hanusscholomsska,1,False,example.txt:14575
Hanussini,1,False,example.txt:44998
Hanussolo,1,False,example.txt:12236
Hanxilom,1,False,example.txt:19248
Harbours,1,False,example.txt:13118
Harmonem,1,False,example.txt:7535
Hartnoch,1,False,example.txt:12844
Hartnowi,1,False,example.txt:13257
Hartsmann,1,False,example.txt:43212
Hassanowi,2,False,example.txt:8235; example.txt:8239
Haworilowic,1,False,example.txt:5162
Hawrilani,1,False,example.txt:45162
Hawrilo,2,False,example.txt:46312; example.txt:46315
Haxho,1,False,example.txt:22273
Hebiminska,1,False,example.txt:36998
Hedliczka,2,True,example.txt:36550; example.txt:36554
Hedliczki,2,True,example.txt:36542; example.txt:36547
Hedvigulae,1,False,example.txt:12699
Helbrechty,1,False,example.txt:33686
Heliassa,1,False,example.txt:1305
Hemblowe,1,False,example.txt:11842
Hennidego,1,False,example.txt:14106
Hepnaromio,1,False,example.txt:35210
Herbert,2,False,example.txt:45867; example.txt:45897
Herberto,1,False,example.txt:45888
Herbort,1,False,example.txt:52505
Herburt,1,False,example.txt:21288
Herburth,1,False,example.txt:42643
Heretici,1,False,example.txt:21390
Hermanonowicz,1,True,example.txt:21475
Heroolai,1,False,example.txt:19883
Hieronymowicz,1,True,example.txt:49727
Hieronymowiczowi,1,True,example.txt:41816
Hipocau,1,False,example.txt:10312
Hispano,2,False,example.txt:8456; example.txt:8474
Historiae,1,False,example.txt:21365
Histricis,1,False,example.txt:17742
Hluszan,1,True,example.txt:27062
Holodzieyczyk,1,True,example.txt:12474
Holohoszkie,1,True,example.txt:34799
Holombzko,1,False,example.txt:25965
Holonscen,1,False,example.txt:34900
Holorosszko,2,True,example.txt:14001; example.txt:14004
Holoskowiensis,1,False,example.txt:9071
Holosnocensi,1,False,example.txt:23576
Holossym,1,False,example.txt:2261
Holostrenses,1,False,example.txt:25344
Holoszijn,1,True,example.txt:25349
Holoszyn,1,True,example.txt:34900
Holowcina,1,False,example.txt:23596
Holowscen,1,False,example.txt:4810
Holowscensis,1,False,example.txt:32488
Holubowic,2,False,example.txt:52848; example.txt:52858
Homingertorum,1,False,example.txt:29769
HonestaAndreas,1,False,example.txt:31672
Honestissima,1,False,example.txt:47800
HonestoConstantino,1,False,example.txt:19432
Honlesterriliter,1,False,example.txt:53028
Honorowiczem,1,True,example.txt:3842
Horoszynski,1,True,example.txt:31791
Horoxzynska,1,False,example.txt:24157
Hosczyn,2,True,example.txt:35184; example.txt:35189
Hospodarskie,2,False,example.txt:9525; example.txt:23846
Hotriadis,1,False,example.txt:4582
Houtampram,1,False,example.txt:23174
Hraczonnik,1,True,example.txt:49698
Hrebinczyna,1,True,example.txt:27525
Hrebromowicz,1,True,example.txt:27273
Hrehorowicz,1,True,example.txt:25679
Hrehorowicze,1,True,example.txt:20232
Hrencoel,1,False,example.txt:27812
Hriboxowe,1,False,example.txt:24158
Hricsko,1,False,example.txt:36606
Hriczin,1,True,example.txt:31789
Hriczko,2,True,example.txt:34854; example.txt:49698
Hriczkomis,1,True,example.txt:28077
Hriczkowska,2,True,example.txt:27113; example.txt:27982
Hriczoniszki,1,True,example.txt:21916
Hrisostomus,1,False,example.txt:27621
Hrosinski,1,False,example.txt:51684
Hryńkowi,1,True,example.txt:29910
Hstominscij,2,False,example.txt:26998; example.txt:26999
Hstozun,1,False,example.txt:26999
Hubichi,2,False,example.txt:1082; example.txt:1084
Hubicski,1,False,example.txt:123
Huicokom,2,False,example.txt:34804; example.txt:34809
Huicokomis,1,False,example.txt:34822
Huicskom,1,False,example.txt:23347
Huilkon,1,False,example.txt:43857
Hulstyn,2,False,example.txt:45867; example.txt:45888
Humienski,1,False,example.txt:17149
Hungaricalis,1,False,example.txt:50895
Hurpolici,1,False,example.txt:1955
Hutacius,2,False,example.txt:36329; example.txt:36340
Hymelreich,1,False,example.txt:7572
Hyppo,1,False,example.txt:1965
INSCIDIA,1,False,example.txt:43825
Iacobonis,1,False,example.txt:1120
Iacynara,1,False,example.txt:33917
Ialonele,1,False,example.txt:4158
Ianbynszki,1,True,example.txt:51943
Iandzinski,1,True,example.txt:9785
Ianusonis,1,False,example.txt:32167
Ianuszonis,1,True,example.txt:28811
Iasliski,1,False,example.txt:50915
Ibciswiefa,1,False,example.txt:46313
Iedersko,1,False,example.txt:34051
Iegorimi,1,False,example.txt:6645
Iffertur,1,False,example.txt:158
Iflandskie,1,False,example.txt:43492
Iflanskie,1,False,example.txt:9402
Ignatowic,1,False,example.txt:32716
Igrzatek,1,True,example.txt:51017
Iheronimo,1,False,example.txt:18764
Ihnatowic,1,False,example.txt:18681
Ilczykoth,1,True,example.txt:26832
Ilfowiczi,1,True,example.txt:26865
Ilkonis,1,False,example.txt:32717
Illitatem,1,False,example.txt:46475
Illuminationem,1,False,example.txt:11962
Ilzowier,1,False,example.txt:17028
Imanyn,1,False,example.txt:14059
Imeliana,1,False,example.txt:29025
Immissorum,1,False,example.txt:41011
Imperiali,1,False,example.txt:53028
Impressio,1,False,example.txt:50759
Imsikot,1,False,example.txt:32240
Imversat,1,False,example.txt:8720
Incanarum,1,False,example.txt:5865
Inclitos,1,False,example.txt:14257
Inclitum,1,False,example.txt:14566
Inconsulteque,1,False,example.txt:37598
Inconvenientiam,1,False,example.txt:25897
Incubernum,1,False,example.txt:49604
Incuberrimum,1,False,example.txt:50067
Indecens,1,False,example.txt:6261
Infamim,1,False,example.txt:11033
Inferente,1,False,example.txt:38376
Inflanskie,1,False,example.txt:8586
Inflantskie,1,False,example.txt:24063
Infliantskie,1,False,example.txt:28010
Informahey,1,False,example.txt:24590
Informans,1,False,example.txt:44609
Infutorum,1,False,example.txt:7731
Ingazum,1,False,example.txt:15028
IngenuiAndream,1,False,example.txt:4690
Inquilini,1,False,example.txt:23659
Insebendowicli,1,False,example.txt:33549
Insignem,1,False,example.txt:26607
Insinuans,1,False,example.txt:26559
Instauratorem,1,False,example.txt:42411
Instorowska,1,False,example.txt:30756
Insuperabilis,1,False,example.txt:28362
Insurgentis,1,False,example.txt:7647
Intasesa,1,False,example.txt:31633
Intercyze,1,False,example.txt:52965
Interlocutorem,1,False,example.txt:27992
Internuncium,1,False,example.txt:44424
Intrephonem,1,False,example.txt:31829
Iochilum,1,False,example.txt:13946
Iodoci,1,False,example.txt:29665
Iohielia,1,False,example.txt:27686
Ionasores,1,False,example.txt:30199
Iremigo,1,False,example.txt:34065
Irzeskone,1,True,example.txt:46257
Isaaco,2,False,example.txt:49672; example.txt:49682
Isaacum,1,False,example.txt:12845
Isaacus,1,False,example.txt:6210
Isaaromir,1,False,example.txt:13117
Isaaromis,1,False,example.txt:19515
Isaarowe,1,False,example.txt:22479
Isarowskiego,1,False,example.txt:13078
Iscade,1,False,example.txt:32392
Ismaitek,1,False,example.txt:33052
Istrokonski,1,False,example.txt:26263
Italiano,1,False,example.txt:37064
Italianom,1,False,example.txt:24290
Ithanowskiego,1,False,example.txt:28768
Itolya,1,False,example.txt:10248
Iuasszkone,1,True,example.txt:5240
Iudasowski,1,False,example.txt:39584
Iuliano,1,False,example.txt:43618
Iurebat,1,False,example.txt:10542
Iureconsultus,1,False,example.txt:29086
Iurkonem,1,False,example.txt:39035
Iusetsque,1,False,example.txt:26157
Iushemy,1,False,example.txt:31077
Iuskowirt,1,False,example.txt:11399
Iuswicz,1,True,example.txt:34796
Iuvenum,1,False,example.txt:9881
Ivashkorowicz,1,True,example.txt:21615
Ivaskomis,1,False,example.txt:21622
Iwansthi,1,False,example.txt:52374
Iwanuzymca,2,False,example.txt:27908; example.txt:27915
Iwanuzymiec,1,False,example.txt:27894
Iwasschourc,1,False,example.txt:42075
Izaaliewa,1,False,example.txt:49047
Iząbek,1,True,example.txt:17340
Iżesmy,1,True,example.txt:48539
Jabloniemi,1,False,example.txt:36359
Jachimiskiego,1,False,example.txt:37671
Jacimie,1,False,example.txt:51503
Jacimir,1,False,example.txt:19940
Jackomis,1,False,example.txt:40091
Jacobonis,1,False,example.txt:12532
Jacobowia,1,False,example.txt:26042
Jacorovi,1,False,example.txt:10272
Jacuuanus,1,False,example.txt:18748
Jadwidze,2,True,example.txt:4244; example.txt:17642
Jadwidzoni,1,True,example.txt:33171
Jafewic,1,False,example.txt:20310
Jafewicz,1,True,example.txt:20314
Jaikone,1,False,example.txt:52248
Jakobusowska,1,False,example.txt:5441
Jakubeira,1,False,example.txt:17290
Jakubusowska,2,False,example.txt:40938; example.txt:40946
Jalibour,1,False,example.txt:50680
Jamesnikowa,1,False,example.txt:33568
Jamesnikowska,1,False,example.txt:33573
Jamsorussomi,1,False,example.txt:31979
Janakitanum,1,False,example.txt:16542
Janassem,1,False,example.txt:31903
Janbymbyrzyego,2,True,example.txt:25043; example.txt:25053
Janculianka,1,False,example.txt:29036
Jandzicki,1,True,example.txt:4891
Janeschi,1,False,example.txt:24804
Jannuly,1,False,example.txt:20665
Janokowa,1,False,example.txt:24836
Janomigle,1,False,example.txt:40433
Janosse,1,False,example.txt:26131
Janowatowic,1,False,example.txt:20246
Janschornowska,1,False,example.txt:2992
Janthyniki,1,False,example.txt:52418
Jantulanta,1,False,example.txt:29026
Janusonis,1,False,example.txt:29553
Janusziensis,1,True,example.txt:25603
Januszpolia,2,True,example.txt:40114; example.txt:40127
Janzyna,1,False,example.txt:27903
Japomrekbyl,1,False,example.txt:13963
Jarmark,2,False,example.txt:33112; example.txt:33193
Jarmarkach,1,False,example.txt:22869
Jarmarku,1,False,example.txt:33191
Jarmolski,2,False,example.txt:27065; example.txt:27076
Jaromiej,1,False,example.txt:13546
Jaroschi,1,False,example.txt:26735
Jaroslauien,1,False,example.txt:15593
Jaroslauienses,1,False,example.txt:15596
Jaroslauiensi,1,False,example.txt:1633
Jaroslauiensis,2,False,example.txt:12961; example.txt:22729
Jaroslaum,2,False,example.txt:12801; example.txt:19778
Jaroslaus,1,False,example.txt:51827
Jaroslavia,1,False,example.txt:15562
Jaroslaviae,1,False,example.txt:22738
Jaroslaviam,1,False,example.txt:15555
Jaroslaviense,1,False,example.txt:15250
Jaroslaviensem,2,False,example.txt:15901; example.txt:22736
Jaroslavienses,1,False,example.txt:12957
Jaroslaviensi,1,False,example.txt:190
Jaroslaviensibus,2,False,example.txt:15245; example.txt:15253
Jaroslawa,2,False,example.txt:18720; example.txt:19491
Jaroslawskiego,1,False,example.txt:18722
Jaroslum,1,False,example.txt:16016
Jarosowi,1,False,example.txt:33183
Jaroszowska,1,True,example.txt:3059
Jarswfa,1,False,example.txt:52410
Jarubkonna,2,False,example.txt:13432; example.txt:13436
Jarzbymbskiego,2,True,example.txt:25016; example.txt:25026
Jarzecski,1,True,example.txt:24948
Jarzika,2,True,example.txt:14684; example.txt:14688
Jarzynczynska,2,True,example.txt:24986; example.txt:24991
Jarzynom,1,True,example.txt:17333
Jarzynosynska,1,True,example.txt:17222
Jasemiscza,1,True,example.txt:27063
Jasienska,1,False,example.txt:42577
Jasienski,1,False,example.txt:42561
Jasiusz,1,True,example.txt:41814
Jaskowansky,1,False,example.txt:18926
Jaskowiczowi,1,True,example.txt:52963
Jaskowskiemu,1,False,example.txt:18927
Jaskyrski,1,False,example.txt:17288
Jaslowiecien,1,False,example.txt:741
Jaslowieczki,1,True,example.txt:1917
Jasmierza,1,True,example.txt:18068
Jassinniesski,1,False,example.txt:39163
Jastania,1,False,example.txt:13188
Jastrzemb,1,True,example.txt:49110
Jaszlowiecki,1,True,example.txt:1911
Jauorouiensi,1,False,example.txt:29327
Jawirnizski,1,False,example.txt:39207
Jawirnskiego,1,False,example.txt:37679
Jaxyczyna,1,True,example.txt:14702
Jazeyto,1,False,example.txt:27653
Jbductio,1,False,example.txt:37898
Jchtorego,1,False,example.txt:23875
Jedenasta,1,False,example.txt:34634
Jednarde,2,False,example.txt:33584; example.txt:33608
Jednoczi,1,True,example.txt:97
Jedwabiu,2,False,example.txt:5197; example.txt:32989
Jedynym,1,False,example.txt:24429
Jeleniem,1,False,example.txt:3381
Jelonkiem,1,False,example.txt:1401
Jelonkowicow,1,False,example.txt:41646
Jelonkowiec,2,False,example.txt:1370; example.txt:1387
Jemricza,1,True,example.txt:49730
Jendrubeia,1,False,example.txt:35935
Jendrxeiowi,1,False,example.txt:29206
Jerzemu,1,True,example.txt:28011
Jerzonysz,1,True,example.txt:23422
Jesieno,1,False,example.txt:2205
Jesienowie,2,False,example.txt:2220; example.txt:2276
Jesierski,1,False,example.txt:4531
Jesionce,1,False,example.txt:10845
Jesuitom,1,False,example.txt:6421
Jezuse,1,False,example.txt:2773
Jmexenciae,1,False,example.txt:20483
JnaydBuie,1,False,example.txt:24225
Jnclyti,2,False,example.txt:22276; example.txt:22279
Jnclyto,1,False,example.txt:22275
Jniosek,1,False,example.txt:24700
Joabim,1,False,example.txt:25396
Joanishi,1,False,example.txt:50170
JoannesScholcz,1,True,example.txt:36379
Joannisannem,1,False,example.txt:22702
Joaskowiczow,2,True,example.txt:52850; example.txt:52862
Joaskowiczowi,1,True,example.txt:52864
Jobudrow,1,False,example.txt:18924
Jodlovi,1,False,example.txt:39977
Johakzowski,1,False,example.txt:19429
Jolbiczka,1,True,example.txt:22423
JoliatorComparens,1,False,example.txt:27824
Jossko,1,False,example.txt:31798
Jowala,1,False,example.txt:5731
Jresisze,2,True,example.txt:31065; example.txt:31068
Jroien,1,False,example.txt:31862
Jsisusze,1,True,example.txt:31076
Jsnatywle,1,False,example.txt:43908
Jstrang,1,False,example.txt:43051
Juanswna,1,False,example.txt:25553
Juberdeny,1,False,example.txt:36343
Jubystodol,1,False,example.txt:25488
Juchnowi,1,False,example.txt:48543
Jucundissimo,1,False,example.txt:22762
Judasschek,1,False,example.txt:15645
Judaszck,2,True,example.txt:50854; example.txt:50856
Judaszek,1,True,example.txt:19270
Judgcondo,1,False,example.txt:48757
Judicerno,1,False,example.txt:11326
JudicioExposito,2,False,example.txt:36047; example.txt:40204
Juditarum,1,False,example.txt:17578
Julianz,1,False,example.txt:28409
Jureconventi,1,False,example.txt:22215
Jureuicetor,1,False,example.txt:29099
Jurkowey,1,False,example.txt:4457
Justiciarii,1,False,example.txt:24966
Justnoniuzow,1,False,example.txt:15705
Juteracise,1,False,example.txt:38753
Jwanego,1,False,example.txt:22870
Jwaszkiem,1,True,example.txt:22182
Jwaszkowy,1,True,example.txt:22199
KATSWYFI,1,False,example.txt:36969
Kabalimy,1,False,example.txt:24276
Kabatowy,1,False,example.txt:13858
Kadłuba,1,True,example.txt:25062
Kaffer,1,False,example.txt:45912
Kaischanusowska,1,False,example.txt:15031
Kajałem,1,True,example.txt:39222
Kalbowy,1,False,example.txt:4984
Kalecina,1,False,example.txt:33903
Kalecza,1,True,example.txt:33429
Kaleczianka,1,True,example.txt:33441
Kaliczey,1,True,example.txt:51810
Kalicziey,1,True,example.txt:51809
Kaliecina,1,False,example.txt:33925
Kalieciny,1,False,example.txt:33921
Kaltwasser,1,False,example.txt:43200
Kamienieckiey,1,False,example.txt:50513
Kamiennopole,1,False,example.txt:52242
Kamienopole,2,False,example.txt:48049; example.txt:48050
Kamienopolie,1,False,example.txt:40029
Kamizela,1,False,example.txt:11641
Kaniampiani,1,False,example.txt:20192
Kansaliacione,1,False,example.txt:26023
Kapelusow,1,False,example.txt:32966
Kapelussow,1,False,example.txt:32967
Kapeluszow,1,True,example.txt:32981
Kapolszki,1,True,example.txt:13344
Kaprusiowi,1,False,example.txt:52860
Kapustka,1,False,example.txt:42988
Karamanos,1,False,example.txt:20628
Karbagii,1,False,example.txt:15025
Karczowicowie,2,True,example.txt:560; example.txt:590
Karilouic,1,False,example.txt:52248
Karmionka,1,False,example.txt:28638
Karsychki,1,False,example.txt:1965
Karwasow,1,False,example.txt:50015
Karzuawowski,1,True,example.txt:8151
Kasnodziei,1,True,example.txt:11868
Kassakowskis,1,False,example.txt:2611
Kataluho,2,False,example.txt:11251; example.txt:11252
Katelicti,1,False,example.txt:36036
Kauszowka,1,True,example.txt:28135
Kawadia,2,False,example.txt:4806; example.txt:4807
Kawako,1,False,example.txt:43482
Kawalkach,1,False,example.txt:5178
Kawasowy,1,False,example.txt:13840
Kawicza,1,True,example.txt:24205
Kazatroskiego,1,False,example.txt:31274
Kazigrabiec,1,False,example.txt:35239
Kazigrabiecs,1,False,example.txt:35240
Kazimiri,1,False,example.txt:19538
Kazimirkowska,1,False,example.txt:20379
Kazimirus,1,False,example.txt:19528
Kazwath,1,False,example.txt:34725
Kałamaik,1,True,example.txt:33008
Kałamaikow,1,True,example.txt:33008
Kcamaryska,2,False,example.txt:16880; example.txt:16892
Kcamaryski,2,False,example.txt:16881; example.txt:16888
Keasinski,1,False,example.txt:46265
Kedzierski,1,True,example.txt:52427
Kekerdisianouic,1,False,example.txt:41858
Kemenicz,1,True,example.txt:26793
Kempiscloris,1,False,example.txt:1500
Kendzierszki,1,True,example.txt:25122
Kesliemontiu,1,False,example.txt:19854
Kesselnik,1,False,example.txt:17698
Kiaczowszki,1,True,example.txt:18749
Kichlos,1,False,example.txt:5254
Kicskiancz,1,True,example.txt:21520
Kicslan,1,False,example.txt:40842
Kiedmixalski,1,False,example.txt:34758
Kiedrzynska,2,True,example.txt:11994; example.txt:11996
Kielich,1,False,example.txt:24257
Kieprzecski,1,True,example.txt:36999
Kiernos,2,False,example.txt:12818; example.txt:12821
Kierymowicza,1,True,example.txt:5800
Kierzkowius,1,True,example.txt:39507
Kiiowskie,1,False,example.txt:24063
Kijamucha,2,False,example.txt:14729; example.txt:14731
Kiktarsa,1,False,example.txt:44179
Kilienkas,1,False,example.txt:16985
Kimierzonis,2,True,example.txt:37194; example.txt:37205
Kimierzonus,1,True,example.txt:37185
Kiouiae,2,False,example.txt:9149; example.txt:16554
Kioviae,1,False,example.txt:11289
Kiriak,1,False,example.txt:2223
Kiriaki,1,False,example.txt:47614
Kiriako,1,False,example.txt:2209
Kiriakum,1,False,example.txt:2212
Kirienssi,1,False,example.txt:19751
Kirmel,1,False,example.txt:42093
Kirszharz,1,True,example.txt:20190
Kirszlians,2,True,example.txt:34937; example.txt:34951
Kitayczana,2,True,example.txt:13839; example.txt:13839
Kizirowic,2,False,example.txt:50621; example.txt:50626
Klaitary,1,False,example.txt:37796
Klanschkowna,1,False,example.txt:42034
Klapicz,1,True,example.txt:14704
Klasztoru,1,True,example.txt:40713
Klemanta,1,False,example.txt:29727
Kleyt,1,False,example.txt:47879
Kliemiel,1,False,example.txt:3220
Klieynoth,1,False,example.txt:32509
Klimiec,1,False,example.txt:46142
Klimkowic,1,False,example.txt:49046
Klimkowskam,1,False,example.txt:8455
Klinczowska,1,True,example.txt:1640
Klonowska,1,False,example.txt:2682
Klonowskae,1,False,example.txt:2685
Klopot,2,False,example.txt:12814; example.txt:12818
Klopoth,1,False,example.txt:12821
Kloryskabianka,2,False,example.txt:8842; example.txt:8845
Klosicki,1,False,example.txt:3570
Klosowic,1,False,example.txt:46894
Klubich,1,False,example.txt:44227
Kluszko,1,True,example.txt:42201
Kneset,1,False,example.txt:23251
Kobyszynscy,1,True,example.txt:41437
Kochnowska,2,False,example.txt:2040; example.txt:47121
Kolamencki,2,False,example.txt:3851; example.txt:3853
Kollarsonski,1,False,example.txt:12449
Kollendoff,1,False,example.txt:5703
Kolodzieia,1,True,example.txt:18717
Kolodzieyskiego,1,True,example.txt:18717
Kolomia,1,False,example.txt:12304
Komalsha,1,False,example.txt:24242
Komeczny,1,True,example.txt:21224
Komiaczki,2,True,example.txt:7112; example.txt:7126
Komieczki,1,True,example.txt:39337
Komiecznij,1,True,example.txt:28683
Komissarstela,1,False,example.txt:23398
Kommissarska,1,False,example.txt:24266
Kommissarza,2,True,example.txt:24249; example.txt:24253
Komnamski,1,False,example.txt:3349
Komornik,1,False,example.txt:30525
Kompasikow,1,False,example.txt:33017
Komwissarza,1,True,example.txt:51819
Kondorf,1,False,example.txt:47946
Koniaszek,1,True,example.txt:39622
Konszkie,1,True,example.txt:39621
Konwicki,2,False,example.txt:4050; example.txt:4052
Konwicti,2,False,example.txt:1709; example.txt:1714
Kopijshinski,1,False,example.txt:39236
Kopijstinski,1,False,example.txt:21043
Kopijsynski,1,False,example.txt:39249
Kopistinski,2,False,example.txt:38071; example.txt:38072
Koprowskiemu,1,False,example.txt:7941
Korbecz,1,True,example.txt:41823
Kordibany,1,False,example.txt:43626
Kordybannik,1,False,example.txt:36311
Kornafel,1,False,example.txt:17427
Kornathkiego,1,False,example.txt:2222
Korniacta,1,False,example.txt:41482
Koronnemu,1,False,example.txt:8604
Korythko,1,False,example.txt:33398
Korzychi,1,True,example.txt:33392
Kosakissa,1,False,example.txt:9207
Koscicssa,1,False,example.txt:9139
Koscielskiem,1,False,example.txt:33160
Kosciorowska,1,False,example.txt:49775
Koscwisski,1,False,example.txt:11829
Kosczieski,1,True,example.txt:11276
Kosdzies,1,True,example.txt:42592
Kosdziess,1,True,example.txt:42590
Koskowit,1,False,example.txt:7885
Kosskiem,1,False,example.txt:10835
Kostkowna,1,False,example.txt:46059
Kostogryzowski,1,False,example.txt:15615
Koszulek,1,True,example.txt:33056
Koszyczowskie,1,True,example.txt:51920
Kotlarz,1,True,example.txt:16870
Kotwinski,2,False,example.txt:27894; example.txt:27958
Kowalskiemu,1,False,example.txt:8943
Koxbemisski,1,False,example.txt:23280
Kozackich,1,False,example.txt:29928
Kozackiego,1,False,example.txt:29702
Kozackiey,1,False,example.txt:30550
Kozdrowna,1,False,example.txt:25478
Kozemorowski,1,False,example.txt:23300
Kozubec,1,False,example.txt:10734
Kozuch,1,False,example.txt:11722
Kołodziey,1,True,example.txt:30531
Kożuch,1,True,example.txt:11648
Kraiemski,1,False,example.txt:33949
Krainach,1,False,example.txt:20627
Kraisorowna,1,False,example.txt:44825
Kraisorowny,2,False,example.txt:44792; example.txt:44825
Kraisorowska,1,False,example.txt:1909
Krajnicer,1,False,example.txt:17088
Krakouczyk,1,True,example.txt:9025
Krakovianin,1,False,example.txt:38427
Krakowczykowa,1,True,example.txt:8159
Kramfiris,1,False,example.txt:12718
Krapisz,2,True,example.txt:1292; example.txt:1294
Krapski,2,False,example.txt:1317; example.txt:1321
Krasmuskowna,1,False,example.txt:43945
Krasnystawski,1,False,example.txt:7288
Krasons,1,False,example.txt:31312
Kraussowna,1,False,example.txt:50292
Krautman,1,False,example.txt:6210
Krawarony,1,False,example.txt:13858
Krayczym,1,True,example.txt:37282
Krayzerowskiem,1,False,example.txt:15678
Kreniczius,1,True,example.txt:35167
Kriphla,2,False,example.txt:6605; example.txt:6611
Krisnen,1,False,example.txt:40091
Kroiacierkowskiego,1,False,example.txt:40526
Krolestw,1,False,example.txt:8614
Krolewska,1,False,example.txt:8589
Kroliestw,1,False,example.txt:24082
Kroliestwa,1,False,example.txt:28027
Kroliow,2,False,example.txt:23927; example.txt:30554
Kromschyney,1,False,example.txt:22333
Krosnicz,1,True,example.txt:41725
Kroswand,1,False,example.txt:17820
Krotheski,1,False,example.txt:28202
Krowczian,2,True,example.txt:33930; example.txt:33931
